EWHA_ORI_SPID	DB_Chemical_name	FINAL_CID	Hepatotoxicity	SCORE	HLT	PT	LIVERTOX_SCORE	LIVERTOX_REF_CONT	REF_FILE_NAME	REF_FILE_PAGE	SAMPLE_CLASS
LV_690	Nevirapine	4463	1	3	Cholestasis and jaundice	Jaundice	A	The onset of injury is almost always within the first 6 to 8 weeks of therapy (average 3 weeks) and presenting symptoms are typically abdominal pain and fatigue, followed by fever, rash and jaundice.	Nevirapine.pdf	1	T_1_3
LV_691	Niacin	938	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	A	In some patients, there is an overall decrease in serum proteins synthesized by the liver and, in some instances, coagulopathy with an increase in prothrombin time and decline in serum albumin, coagulation factors and apolipoproteins.	Niacin.pdf	2	T_1_3
LV_692	Nicardipine	4474	0	3	NO_HLT	NO_PT	E	Cases of idiosyncratic liver injury have not been published, although a single instance of marked serum enzyme elevations without jaundice has been reported with the use of intravenous nicardipine. Large trials of nicardipine have not mentioned liver injury, serum aminotransferase elevations or discontinuation of drug because of hepatic adverse events.	Nicardipine.pdf	1	T_0_3
LV_693	Nicardipine	4474	0	3	NO_HLT	NO_PT	E	Cases of idiosyncratic liver injury have not been published, although a single instance of marked serum enzyme elevations without jaundice has been reported with the use of intravenous nicardipine.	Nicardipine.pdf	1	T_0_3
LV_694	Nicotinamide	936	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	A	Niacin at these dose levels and particularly the long acting formulations have been linked to a distinctive and severe form of liver injury typically presenting after several months of therapy with marked elevations in serum aminotransferase levels and with early features of hepatic failure.	VitaminB.pdf	2	T_1_3
LV_695	Nicotine	89594	0	3	NO_HLT	NO_PT	E	Medical and recreational uses of nicotine have not been associated with cases of clinically apparent liver injury.	Nicotine.pdf	2	T_0_3
LV_696	Nifedipine	4485	1	3	Hepatocellular damage and hepatitis NEC	ETC	B	The time to onset of injury is typically 1 to 2 months and the pattern of serum enzyme elevations is usually hepatocellular or mixed. 	Nifedipine.pdf	1	T_1_3
LV_697	Nifedipine	4485	1	3	Hepatocellular damage and hepatitis NEC	ETC	B	The time to onset of injury is typically 1 to 2 months and the pattern of serum enzyme elevations is usually hepatocellular or mixed.	Nifedipine.pdf	1	T_1_3
LV_698	Nilotinib	644241	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	In addition, most other tyrosine kinase receptor inhibitors have been linked to rare instances of clinically apparent liver injury, usually arising after 1 to 8 weeks of treatment and presenting with a hepatocellular or mixed pattern of serum enzyme elevations. 	Nilotinib.pdf	1	T_1_3
LV_699	Nilutamide	4493	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	In rare instances, clinically apparent acute liver injury has occurred during nilutamide therapy, but the number of published cases are few, and the agent appears to be far less hepatotoxic than flutamide.	Nilutamide.pdf	1	T_1_3
LV_700	Nimesulide	4495	1	3	Cholestasis and jaundice	Cholestasis	A	The time to onset has ranged from a few days to 6 months, the usual latency being 4 weeks. The pattern of enzyme elevations is typically hepatocellular, although cholestatic forms have been described as well.	Nimesulide.pdf	2	T_1_3
LV_701	Nimodipine	4497	0	3	NO_HLT	NO_PT	E	Nimodipine is not widely used and has not been linked to instances of clinically apparent liver injury.	Nimodipine.pdf	1	T_0_3
LV_702	Nintedanib	135423438	0	3	NO_HLT	NO_PT	E	Despite the frequency of ALT elevations during nintedanib therapy, clinically apparent liver injury with jaundice was not recorded in preregistration studies and has yet to be reported in the published literature since its general availability.	Nintedanib.pdf	1	T_0_3
LV_703	Niraparib	24958200	0	3	NO_HLT	NO_PT	E	Despite the frequency of serum enzyme elevations during therapy in clinical trials, there were no reports of hepatitis with jaundice or liver failure. Subsequent to its approval and more wide scale use, there have been no published reports of clinically apparent liver injury attributed to niraparib, but the extent and duration of its use have been limited. Thus, niraparib is a known cause of mild serum enzyme elevations but has not been linked to significant hepatotoxicity.	Niraparib.pdf	1	T_0_3
LV_704	Nisoldipine	4499	0	3	NO_HLT	NO_PT	E	Cases of idiosyncratic liver injury due to nisoldipine have not been published.	Nisoldipine.pdf	1	T_0_3
LV_705	Nitazoxanide	41684	0	3	NO_HLT	NO_PT	E	Nitazoxanide therapy has not been associated with elevations in serum aminotransferase levels nor with clinically apparent acute liver injury.	Nitazoxanide.pdf	1	T_0_3
LV_706	Nitisinone	115355	0	3	NO_HLT	NO_PT	E	There have been no reports of clinically apparent liver injury attributed to nitisinone in the treatment of tyrosinemia or in experimental studies of its use in other disorders of tyrosine metabolism such as alkaptonuria.	Nitisinone.pdf	2	T_0_3
LV_707	Nitrofurantoin	6604200	1	3	Hepatic failure and associated disorders	Chronic hepatic failure	A	Liver injury from nitrofurantoin can cause either an acute or chronic hepatitis-like syndrome.	Nitrofurantoin.pdf	1	T_1_3
LV_708	Nitrofurantoin	6604200	1	3	Hepatic failure and associated disorders	Chronic hepatic failure	A	Liver injury from nitrofurantoin can cause either an acute or chronic hepatitis-like syndrome.	Nitrofurantoin.pdf	1	T_1_3
LV_709	Nitroglycerin	4510	0	3	NO_HLT	NO_PT	E	Despite many decades of wide scale use, nitroglycerin, isosorbide dinitrate and isosorbide mononitrate have not been implicated in causing serum enzyme elevations or clinically apparent liver injury.	OrganicNitrates.pdf	2	T_0_3
LV_710	Nizatidine	3033637	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	Liver biopsy histology often shows centrolobular (zone 3) necrosis with mixed cellular infiltrates and mild cholestasis.	Nizatidine.pdf	2	T_1_3
LV_711	Nizatidine	3033637	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	Rare instances of clinically apparent liver injury have been reported in patients receiving nizatidine, but too few cases have been reported to characterize a typical time to onset or pattern of injury.	Nizatidine.pdf	1	T_1_3
LV_712	Norethandrolone	5858	1	3	Cholestasis and jaundice	Cholestasis	NO_SCORE	Androgenic and anabolic steroids have been implicated in four distinct forms of liver injury: transient serum enzyme elevations, an acute cholestatic syndrome (“bland cholestasis”), chronic vascular injury to the liver (peliosis hepatis) and hepatic tumors including adenomas and hepatocellular carcinoma. 	AndrogenicSteroids.pdf	2	T_1_3
LV_713	Norethindrone	6230	1	3	Cholestasis and jaundice	Cholestasis	A	Finally, rare instances of cholestasis with bland hepatic injury that is typical of estrogen induced liver injury have been reported with use of progestins alone.	Progestins.pdf	2	T_1_3
LV_714	Norfloxacin	4539	1	3	Hepatocellular damage and hepatitis NEC	Cholestatic liver injury	C	The pattern of serum enzyme elevations can be either hepatocellular or cholestatic, cases with the shorter times to onset usually being more hepatocellular with markedly elevated ALT levels, and occasionally with rapid worsening of prothrombin time and signs of hepatic failure.	Norfloxacin.pdf	1	T_1_3
LV_715	Norfloxacin	4539	1	3	Hepatocellular damage and hepatitis NEC	Cholestatic liver injury	C	Norfloxacin has also been linked to rare but occasionally severe and even fatal cases of acute liver injury.	Norfloxacin.pdf	1	T_1_3
LV_716	Norgestimate	6540478	1	3	Cholestasis and jaundice	Cholestasis	A	Finally, rare instances of cholestasis with bland hepatic injury that is typical of estrogen induced liver injury have been reported with use of progestins alone.	Progestins.pdf	2	T_1_3
LV_717	Norgestrel	16051930	1	3	Cholestasis and jaundice	Cholestasis	A	Finally, rare instances of cholestasis with bland hepatic injury that is typical of estrogen induced liver injury have been reported with use of progestins alone.	Progestins.pdf	2	T_1_3
LV_718	Nortriptyline	4543	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	C	The onset of jaundice is usually within 2 to 3 months of starting nortriptyline and the predominant enzyme pattern has been hepatocellular	Nortriptyline.pdf	1	T_1_3
LV_719	Nystatin	4568	0	3	NO_HLT	NO_PT	E	Nystatin therapy has been associated with a low rate of serum enzyme abnormalities, although it has been difficult to attribute these elevations to nystatin. Despite its use for several decades, there have been no convincing cases of acute hepatic injury linked to nystatin therapy.	Nystatin.pdf	1	T_0_3
LV_720	Obeticholic Acid	447715	1	3	Cholestasis and jaundice	Cholestasis	B	More recently, severe instances of hepatic decompensation have been reported in patients with both primary biliary cholangitis as well as primary sclerosing cholangitis, two similar chronic cholestatic liver diseases.	ObeticholicAcid.pdf	1	T_1_3
LV_721	Obeticholic Acid	447715	1	3	Cholestasis and jaundice	Cholestasis	B	More recently, severe instances of hepatic decompensation have been reported in patients with both primary biliary cholangitis as well as primary sclerosing cholangitis, two similar chronic cholestatic liver diseases.	ObeticholicAcid.pdf	2	T_1_3
LV_722	Octreotide	448601	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	several instances of acute, clinically apparent liver injury attributable to octreotide have been described. 	Octreotide.pdf	2	T_1_3
LV_723	Ofatumumab	96025994	0	3	NO_HLT	NO_PT	E	Serum aminotransferase elevations are uncommon during ofatumumab therapy and rarely mentioned in large clinical trials of its use in CLL and autoimmune diseases.	Ofatumumab.pdf	1	T_0_3
LV_724	Ofloxacin	4583	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	A	Ofloxacin has also been linked to rare but occasionally severe and even fatal cases of acute liver injury	Ofloxacin.pdf	1	T_1_3
LV_725	Ofloxacin	4583	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	A	Ofloxacin has also been linked to rare but occasionally severe and even fatal cases of acute liver injury.	Ofloxacin.pdf	1	T_1_3
LV_726	Olanzapine	135398745	1	3	Cholestasis and jaundice	Jaundice	NO_SCORE	In addition, instances of more marked elevations in serum aminotransferase levels and clinically apparent hepatitis with jaundice have been reported in patients taking olanzapine. 	Olanzapine.pdf	1	T_1_3
LV_727	Olaparib	23725625	0	3	NO_HLT	NO_PT	E	In trials of olaparib in patients with various advanced solid tumors there were no reports of hepatitis with jaundice or liver failure. Subsequent to its approval and more widescale use, there have been no published reports of clinically apparent liver injury attributed to olaparib.	Olaparib.pdf	1	T_0_3
LV_728	Olmesartan	158781	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis acute	D	With most ARBs, onset of liver injury is within 1 to 8 weeks of starting therapy and the serum enzyme pattern is typically hepatocellular with an acute hepatitis-like clinical syndrome.	Olmesartan.pdf	1	T_1_3
LV_729	Olsalazine	22419	1	3	Hepatic failure and associated disorders	Hepatic failure	C	While fewer cases of hepatotoxicity have been reported with balsalazide and olsalazide than mesalamine, reports of enzyme elevations, jaundice, hepatitis and hepatic failure and death have been reported to the sponsor for these prodrugs.	Mesalamine.pdf	2	T_1_3
LV_730	Omacetaxine	285033	0	3	NO_HLT	NO_PT	E	Clinically apparent liver injury with jaundice was not reported in the preregistration trials of omacetaxine and is not mentioned in the product label.	Omacetaxine.pdf	1	T_0_3
LV_731	Omadacycline	54697325	0	3	NO_HLT	NO_PT	E	In clinical trials of omadacycline usually conducted in critically ill patients with major infections, serum aminotransferase elevations arose in 4% of patients and to above 5 times ULN in 1.5%. Nevertheless, the abnormalities were generally transient and asymptomatic and were no more frequent than with comparator antibiotic treated subjects.	Omadacycline.pdf	1	T_0_3
LV_732	Ombitasvir	54767916	1	3	Cholestasis and jaundice	Jaundice	C	However, since the general availability of Viekira Pak in the United States and during years of clinical use elsewhere, occasional instances of marked serum aminotransferase elevations with symptoms and mild jaundice have been reported, although not described in the published literature. Furthermore, some patients with chronic hepatitis C and advanced cirrhosis have developed sudden hepatic decompensation during therapy with D-O-P/r. 	ViekiraPak.pdf	2	T_1_3
LV_733	Omeprazole	4594	1	3	Hepatic failure and associated disorders	Acute hepatic failure	B	In large case series of drug induced liver injury, omeprazole and esomeprazole have accounted for few instances of symptomatic acute liver injury and rare instances of acute liver failure.	Omeprazole.pdf	2	T_1_3
LV_734	Ondansetron	4595	0	3	NO_HLT	NO_PT	D	The 5-HT3 receptor antagonists have been linked to occasional instances of serum enzyme elevations during therapy, but these are generally mild and asymptomatic, resolving rapidly.	S5HT3RcptAntagonist.pdf	2	T_0_3
LV_735	Opicapone	135565903	0	3	NO_HLT	NO_PT	E	After its approval and more widespread use, there have been no reports clinically apparent liver injury attributable to opicapone. 	Opicapone.pdf	1	T_0_3
LV_736	Opium	56841906	0	3	NO_HLT	NO_PT	E	Despite centuries of use and abuse, opium and heroin have not been convincingly linked to cases of clinically apparent liver injury.	HerionOpium.pdf	1	T_0_3
LV_737	Oritavancin	16136912	0	3	NO_HLT	NO_PT	E	these three agents are relatively new, have not been widely used and when used, are given for a relatively short period of time and none have been linked to serious cases of liver injury.	GlycopeptideAntibiot.pdf	1	T_0_3
LV_738	Orlistat	3034010	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	C	The usual pattern of serum enzyme elevations was hepatocellular and some cases were severe with signs of hepatic failure and progression to death or need for liver transplantation. Features of hypersensitivity were not prominent and autoimmune markers were absent.	Orlistat.pdf	1	T_1_3
